case_id,event_time
SYN-01644,2026-07-15
SYN-01644,2026-07-15
SYN-01645,2025-11-19
SYN-01645,2026-04-19
SYN-01645,2026-04-19
SYN-01646,2026-03-10
SYN-01646,2026-09-04
SYN-01646,2026-09-04
SYN-01647,2026-07-16
SYN-01647,2027-01-05
SYN-01647,2027-01-05
SYN-01648,2026-04-29
SYN-01648,2026-07-07
SYN-01648,2026-07-07
SYN-01649,2025-10-29
SYN-01649,2026-04-30
SYN-01649,2026-04-30
SYN-01650,2026-04-04
SYN-01650,2026-06-09
SYN-01650,2026-06-09
SYN-01651,2025-09-12
SYN-01651,2025-11-05
SYN-01651,2025-11-05
SYN-01652,2026-04-08
SYN-01652,2026-09-07
SYN-01652,2026-09-07
SYN-01652,2026-09-07
SYN-01653,2026-05-08
SYN-01653,2026-10-10
SYN-01653,2026-10-10
SYN-01654,2026-06-12
SYN-01654,2026-08-20
SYN-01654,2026-08-20
SYN-01655,2026-05-31
SYN-01655,2026-08-07
SYN-01655,2026-08-07
SYN-01656,2025-10-11
SYN-01656,2026-01-24
SYN-01656,2026-01-24
SYN-01657,2026-08-21
SYN-01657,2027-01-03
SYN-01657,2027-01-03
SYN-01658,2026-04-05
SYN-01658,2026-06-23
SYN-01658,2026-06-23
SYN-01659,2025-10-10
SYN-01659,2025-11-21
SYN-01659,2025-11-21
SYN-01660,2026-04-02
SYN-01660,2026-09-02
SYN-01660,2026-09-02
SYN-01661,2026-04-26
SYN-01661,2026-10-31
SYN-01661,2026-10-31
SYN-01662,2026-01-31
SYN-01662,2026-03-18
SYN-01662,2026-03-18
SYN-01663,2026-02-24
SYN-01663,2026-08-25
SYN-01663,2026-08-25
SYN-01664,2025-10-17
SYN-01664,2026-04-24
SYN-01664,2026-04-24
SYN-01665,2025-11-14
SYN-01665,2026-05-26
SYN-01665,2026-05-26
SYN-01666,2026-04-18
SYN-01666,2026-06-23
SYN-01666,2026-06-23
SYN-01667,2026-03-25
SYN-01667,2026-05-27
SYN-01667,2026-05-27
SYN-01667,2026-05-27
SYN-01668,2025-10-31
SYN-01668,2026-02-25
SYN-01668,2026-02-25
SYN-01669,2026-04-30
SYN-01669,2026-07-08
SYN-01669,2026-07-08
SYN-01670,2026-06-08
SYN-01670,2026-10-12
SYN-01670,2026-10-12
SYN-01671,2026-01-08
SYN-01671,2026-02-12
SYN-01671,2026-02-12
SYN-01672,2026-03-09
SYN-01672,2026-06-04
SYN-01672,2026-06-04
SYN-01673,2026-04-13
SYN-01673,2026-06-08
SYN-01673,2026-06-08
SYN-01674,2025-12-11
SYN-01674,2026-01-22
SYN-01674,2026-01-22
SYN-01675,2025-09-11
SYN-01675,2026-03-14
SYN-01675,2026-03-14
SYN-01676,2025-09-24
SYN-01676,2026-03-14
SYN-01676,2026-03-14
SYN-01677,2025-10-02
SYN-01677,2026-04-03
SYN-01677,2026-04-03
SYN-01678,2026-02-24
SYN-01678,2026-06-04
SYN-01678,2026-06-04
SYN-01678,2026-06-04
SYN-01679,2025-10-09
SYN-01679,2026-03-02
SYN-01679,2026-03-02
SYN-01680,2026-08-14
SYN-01680,2026-08-14
SYN-01680,2026-12-07
SYN-01680,2026-12-07
SYN-01681,2026-06-11
SYN-01681,2026-08-23
SYN-01681,2026-08-23
SYN-01682,2025-09-24
SYN-01682,2026-02-28
SYN-01682,2026-02-28
SYN-01683,2026-04-29
SYN-01683,2026-10-19
SYN-01683,2026-10-19
SYN-01684,2025-11-24
SYN-01684,2026-04-28
SYN-01684,2026-04-28
SYN-01685,2026-07-19
SYN-01685,2026-07-19
SYN-01685,2026-10-25
SYN-01685,2026-10-25
SYN-01686,2026-03-31
SYN-01686,2026-06-21
SYN-01686,2026-06-21
SYN-01687,2026-01-06
SYN-01687,2026-02-08
SYN-01687,2026-02-08
SYN-01687,2026-02-08
SYN-01688,2025-09-07
SYN-01688,2025-11-18
SYN-01688,2025-11-18
SYN-01689,2025-09-17
SYN-01689,2025-12-23
SYN-01689,2025-12-23
SYN-01690,2025-12-25
SYN-01690,2026-01-31
SYN-01690,2026-01-31
SYN-01691,2026-05-19
SYN-01691,2026-11-08
SYN-01691,2026-11-08
SYN-01692,2026-04-13
SYN-01692,2026-05-15
SYN-01692,2026-05-15
SYN-01693,2026-05-29
SYN-01693,2026-09-10
SYN-01693,2026-09-10
SYN-01694,2026-07-23
SYN-01695,2025-09-11
SYN-01695,2026-02-21
SYN-01695,2026-02-21
SYN-01696,2026-08-02
SYN-01697,2025-10-02
SYN-01697,2025-11-01
SYN-01697,2025-11-01
SYN-01698,2025-10-26
SYN-01698,2026-01-03
SYN-01698,2026-01-03
SYN-01699,2026-03-21
SYN-01699,2026-06-05
SYN-01699,2026-06-05
SYN-01700,2026-04-20
SYN-01700,2026-10-31
SYN-01700,2026-10-31
SYN-01701,2026-07-23
SYN-01701,2026-11-27
SYN-01701,2026-11-27
SYN-01702,2026-08-18
SYN-01703,2025-11-07
SYN-01703,2026-01-30
SYN-01703,2026-01-30
SYN-01704,2025-09-25
SYN-01704,2026-01-01
SYN-01704,2026-01-01
SYN-01705,2026-04-12
SYN-01705,2026-08-16
SYN-01705,2026-08-16
SYN-01706,2025-09-07
SYN-01706,2025-10-27
SYN-01706,2025-10-27
SYN-01707,2026-02-11
SYN-01707,2026-04-30
SYN-01707,2026-04-30
SYN-01708,2025-10-23
SYN-01708,2026-05-06
SYN-01708,2026-05-06
SYN-01709,2026-08-07
SYN-01709,2027-01-04
SYN-01709,2027-01-04
SYN-01710,2026-08-02
SYN-01710,2026-11-14
SYN-01710,2026-11-14
SYN-01711,2025-12-13
SYN-01711,2026-02-03
SYN-01711,2026-02-03
SYN-01712,2026-04-20
SYN-01712,2026-08-22
SYN-01712,2026-08-22
SYN-01713,2026-03-20
SYN-01713,2026-08-10
SYN-01713,2026-08-10
SYN-01714,2025-10-13
SYN-01714,2025-12-07
SYN-01714,2025-12-07
SYN-01715,2025-12-08
SYN-01715,2026-01-23
SYN-01715,2026-01-23
SYN-01716,2026-06-20
SYN-01716,2026-08-03
SYN-01716,2026-08-03
SYN-01717,2026-01-27
SYN-01717,2026-01-27
SYN-01717,2026-06-25
SYN-01717,2026-06-25
SYN-01718,2025-09-19
SYN-01718,2025-12-14
SYN-01718,2025-12-14
SYN-01719,2026-07-07
SYN-01719,2026-10-16
SYN-01719,2026-10-16
SYN-01720,2026-08-17
SYN-01720,2026-09-16
SYN-01720,2026-09-16
SYN-01721,2026-01-25
SYN-01721,2026-08-08
SYN-01721,2026-08-08
SYN-01722,2025-11-06
SYN-01722,2026-05-01
SYN-01722,2026-05-01
SYN-01723,2025-12-14
SYN-01723,2026-03-13
SYN-01723,2026-03-13
SYN-01724,2026-08-17
SYN-01724,2026-12-06
SYN-01724,2026-12-06
SYN-01725,2026-03-01
SYN-01725,2026-07-19
SYN-01725,2026-07-19
SYN-01725,2026-07-19
SYN-01726,2026-08-07
SYN-01726,2026-11-10
SYN-01726,2026-11-10
SYN-01726,2026-11-10
SYN-01727,2026-05-12
SYN-01727,2026-07-31
SYN-01727,2026-07-31
SYN-01728,2026-05-07
SYN-01728,2026-09-01
SYN-01728,2026-09-01
SYN-01729,2025-12-21
SYN-01729,2026-05-31
SYN-01729,2026-05-31
SYN-01730,2025-09-06
SYN-01730,2025-10-09
SYN-01730,2025-10-09
SYN-01731,2025-12-02
SYN-01731,2026-06-12
SYN-01731,2026-06-12
SYN-01732,2025-09-07
SYN-01732,2025-11-23
SYN-01732,2025-11-23
SYN-01733,2025-09-02
SYN-01733,2026-02-02
SYN-01733,2026-02-02
SYN-01734,2025-12-16
SYN-01734,2026-01-24
SYN-01734,2026-01-24
SYN-01735,2026-05-06
SYN-01735,2026-10-07
SYN-01735,2026-10-07
SYN-01736,2025-09-10
SYN-01736,2026-02-14
SYN-01736,2026-02-14
SYN-01736,2026-02-14
SYN-01737,2026-05-14
SYN-01737,2026-09-09
SYN-01737,2026-09-09
SYN-01738,2025-09-03
SYN-01738,2026-02-13
SYN-01738,2026-02-13
SYN-01739,2026-08-26
SYN-01740,2025-11-19
SYN-01740,2026-01-26
SYN-01740,2026-01-26
SYN-01741,2025-11-07
SYN-01741,2026-01-23
SYN-01741,2026-01-23
SYN-01742,2026-07-22
SYN-01743,2026-05-07
SYN-01743,2026-06-30
SYN-01743,2026-06-30
SYN-01744,2026-03-17
SYN-01744,2026-06-22
SYN-01744,2026-06-22
SYN-01745,2026-05-25
SYN-01745,2026-09-19
SYN-01745,2026-09-19
SYN-01746,2025-10-12
SYN-01746,2026-01-30
SYN-01746,2026-01-30
SYN-01747,2025-11-14
SYN-01747,2026-02-27
SYN-01747,2026-02-27
SYN-01748,2025-12-24
SYN-01748,2026-03-26
SYN-01748,2026-03-26
SYN-01749,2025-10-30
SYN-01749,2025-12-08
SYN-01749,2025-12-08
SYN-01750,2026-06-28
SYN-01750,2026-10-09
SYN-01750,2026-10-09
SYN-01751,2026-04-14
SYN-01751,2026-06-14
SYN-01751,2026-06-14
SYN-01752,2026-02-01
SYN-01752,2026-08-04
SYN-01752,2026-08-04
SYN-01752,2026-08-04
SYN-01753,2026-06-09
SYN-01753,2026-07-29
SYN-01753,2026-07-29
SYN-01754,2026-04-17
SYN-01754,2026-10-26
SYN-01754,2026-10-26
SYN-01755,2026-08-24
SYN-01755,2026-11-17
SYN-01755,2026-11-17
SYN-01756,2026-03-29
SYN-01756,2026-06-19
SYN-01756,2026-06-19
SYN-01757,2026-02-12
SYN-01757,2026-07-07
SYN-01757,2026-07-07
SYN-01758,2026-02-22
SYN-01758,2026-09-06
SYN-01758,2026-09-06
SYN-01759,2026-05-27
SYN-01759,2026-09-07
SYN-01759,2026-09-07
SYN-01760,2025-11-25
SYN-01760,2026-01-02
SYN-01760,2026-01-02
SYN-01761,2026-03-10
SYN-01761,2026-08-14
SYN-01761,2026-08-14
SYN-01762,2025-11-18
SYN-01762,2026-05-06
SYN-01762,2026-05-06
SYN-01763,2026-04-20
SYN-01763,2026-05-27
SYN-01763,2026-05-27
SYN-01764,2026-08-01
SYN-01764,2026-09-16
SYN-01764,2026-09-16
SYN-01765,2025-12-17
SYN-01765,2026-04-26
SYN-01765,2026-04-26
SYN-01766,2025-11-11
SYN-01766,2025-12-27
SYN-01766,2025-12-27
SYN-01767,2026-03-16
SYN-01767,2026-05-04
SYN-01767,2026-05-04
SYN-01768,2026-04-03
SYN-01768,2026-07-29
SYN-01768,2026-07-29
SYN-01769,2026-02-03
SYN-01769,2026-03-18
SYN-01769,2026-03-18
SYN-01770,2026-01-24
SYN-01770,2026-03-28
SYN-01770,2026-03-28
SYN-01771,2026-06-04
SYN-01771,2026-09-08
SYN-01771,2026-09-08
SYN-01772,2026-03-31
SYN-01772,2026-07-29
SYN-01772,2026-07-29
SYN-01773,2026-04-23
SYN-01773,2026-07-14
SYN-01773,2026-07-14
SYN-01774,2026-06-14
SYN-01774,2026-10-23
SYN-01774,2026-10-23
SYN-01775,2025-12-27
SYN-01775,2026-03-18
SYN-01775,2026-03-18
SYN-01776,2026-03-29
SYN-01776,2026-10-08
SYN-01776,2026-10-08
SYN-01777,2025-09-09
SYN-01777,2026-03-11
SYN-01777,2026-03-11
SYN-01778,2026-06-29
SYN-01778,2026-12-04
SYN-01778,2026-12-04
SYN-01779,2025-09-15
SYN-01779,2025-11-05
SYN-01779,2025-11-05
SYN-01780,2025-10-12
SYN-01780,2026-01-13
SYN-01780,2026-01-13
SYN-01781,2026-05-21
SYN-01781,2026-08-24
SYN-01781,2026-08-24
SYN-01782,2025-12-10
SYN-01782,2026-03-26
SYN-01782,2026-03-26
SYN-01783,2026-07-05
SYN-01783,2026-12-30
SYN-01783,2026-12-30
SYN-01784,2025-10-11
SYN-01784,2026-04-20
SYN-01784,2026-04-20
SYN-01785,2026-07-23
SYN-01785,2026-10-15
SYN-01785,2026-10-15
SYN-01786,2026-06-03
SYN-01786,2026-07-23
SYN-01786,2026-07-23
SYN-01787,2026-06-06
SYN-01787,2026-10-22
SYN-01787,2026-10-22
SYN-01788,2025-09-02
SYN-01788,2025-11-21
SYN-01788,2025-11-21
SYN-01789,2025-12-15
SYN-01789,2026-03-30
SYN-01789,2026-03-30
SYN-01790,2025-09-26
SYN-01790,2025-11-25
SYN-01790,2025-11-25
SYN-01791,2026-06-26
SYN-01791,2026-08-06
SYN-01791,2026-08-06
SYN-01792,2026-04-25
SYN-01792,2026-06-22
SYN-01792,2026-06-22
SYN-01793,2026-01-25
SYN-01793,2026-04-17
SYN-01793,2026-04-17
SYN-01794,2025-09-14
SYN-01794,2026-01-24
SYN-01794,2026-01-24
SYN-01795,2026-01-24
SYN-01795,2026-05-02
SYN-01795,2026-05-02
SYN-01796,2026-08-26
SYN-01797,2025-10-28
SYN-01797,2026-01-03
SYN-01797,2026-01-03
SYN-01798,2026-04-11
SYN-01798,2026-10-10
SYN-01798,2026-10-10
SYN-01799,2025-09-25
SYN-01799,2026-02-19
SYN-01799,2026-02-19
SYN-01800,2026-01-11
SYN-01800,2026-06-16
SYN-01800,2026-06-16
SYN-01801,2026-01-06
SYN-01801,2026-07-02
SYN-01801,2026-07-02
SYN-01802,2025-11-29
SYN-01802,2026-05-13
SYN-01802,2026-05-13
SYN-01803,2026-07-28
SYN-01803,2026-12-08
SYN-01803,2026-12-08
SYN-01804,2026-03-20
SYN-01804,2026-05-24
SYN-01804,2026-05-24
SYN-01805,2026-08-17
SYN-01805,2026-08-17
SYN-01806,2025-12-11
SYN-01806,2026-03-13
SYN-01806,2026-03-13
SYN-01807,2026-06-30
SYN-01807,2026-12-05
SYN-01807,2026-12-05
SYN-01808,2026-06-12
SYN-01808,2026-10-13
SYN-01808,2026-10-13
SYN-01809,2026-07-07
SYN-01810,2026-03-16
SYN-01810,2026-06-28
SYN-01810,2026-06-28
SYN-01811,2026-02-28
SYN-01811,2026-08-19
SYN-01811,2026-08-19
SYN-01812,2025-10-01
SYN-01812,2025-11-16
SYN-01812,2025-11-16
SYN-01813,2026-03-24
SYN-01813,2026-10-09
SYN-01813,2026-10-09
SYN-01814,2026-03-03
SYN-01814,2026-07-03
SYN-01814,2026-07-03
SYN-01815,2026-03-11
SYN-01815,2026-06-04
SYN-01815,2026-06-04
SYN-01816,2026-06-20
SYN-01816,2026-08-09
SYN-01816,2026-08-09
SYN-01817,2026-07-18
SYN-01817,2026-09-29
SYN-01817,2026-09-29
SYN-01818,2026-08-06
SYN-01818,2026-12-18
SYN-01818,2026-12-18
SYN-01819,2026-07-04
SYN-01819,2026-09-23
SYN-01819,2026-09-23
SYN-01820,2026-03-18
SYN-01820,2026-05-18
SYN-01820,2026-05-18
SYN-01821,2026-03-16
SYN-01821,2026-09-15
SYN-01821,2026-09-15
SYN-01822,2025-12-03
SYN-01822,2026-05-10
SYN-01822,2026-05-10
SYN-01823,2025-12-07
SYN-01823,2026-01-17
SYN-01823,2026-01-17
SYN-01824,2025-12-20
SYN-01824,2026-04-06
SYN-01824,2026-04-06
SYN-01825,2026-01-13
SYN-01825,2026-01-13
SYN-01825,2026-06-24
SYN-01825,2026-06-24
SYN-01825,2026-06-24
SYN-01826,2026-06-03
SYN-01826,2026-08-18
SYN-01826,2026-08-18
SYN-01827,2025-11-25
SYN-01827,2026-02-27
SYN-01827,2026-02-27
SYN-01828,2026-06-11
SYN-01828,2026-08-22
SYN-01828,2026-08-22
SYN-01829,2026-01-22
SYN-01829,2026-04-06
SYN-01829,2026-04-06
SYN-01830,2026-05-02
SYN-01830,2026-10-21
SYN-01830,2026-10-21
SYN-01831,2026-06-16
SYN-01831,2026-08-11
SYN-01831,2026-08-11
SYN-01832,2025-12-07
SYN-01832,2026-01-28
SYN-01832,2026-01-28
SYN-01833,2025-09-21
SYN-01833,2025-10-25
SYN-01833,2025-10-25
SYN-01834,2025-10-28
SYN-01834,2026-02-13
SYN-01834,2026-02-13
SYN-01835,2026-01-19
SYN-01835,2026-05-27
SYN-01835,2026-05-27
SYN-01836,2026-05-15
SYN-01836,2026-06-14
SYN-01836,2026-06-14
SYN-01837,2025-11-21
SYN-01837,2026-02-11
SYN-01837,2026-02-11
SYN-01838,2025-09-01
SYN-01838,2025-09-01
SYN-01838,2026-03-02
SYN-01838,2026-03-02
SYN-01839,2026-07-07
SYN-01839,2026-11-26
SYN-01839,2026-11-26
SYN-01840,2026-02-12
SYN-01840,2026-07-26
SYN-01840,2026-07-26
SYN-01841,2025-12-29
SYN-01841,2026-03-16
SYN-01841,2026-03-16
SYN-01842,2026-01-28
SYN-01842,2026-06-01
SYN-01842,2026-06-01
SYN-01843,2026-05-02
SYN-01843,2026-09-14
SYN-01843,2026-09-14
SYN-01844,2025-10-22
SYN-01844,2026-01-24
SYN-01844,2026-01-24
SYN-01845,2026-06-03
SYN-01845,2026-08-15
SYN-01845,2026-08-15
SYN-01846,2026-01-15
SYN-01846,2026-07-06
SYN-01846,2026-07-06
SYN-01847,2026-08-03
SYN-01847,2026-11-27
SYN-01847,2026-11-27
SYN-01848,2025-10-10
SYN-01848,2026-04-25
SYN-01848,2026-04-25
SYN-01849,2026-06-10
SYN-01849,2026-12-14
SYN-01849,2026-12-14
SYN-01850,2026-01-25
SYN-01850,2026-05-23
SYN-01850,2026-05-23
SYN-01851,2026-04-19
SYN-01851,2026-05-24
SYN-01851,2026-05-24
SYN-01852,2026-06-04
SYN-01852,2026-08-05
SYN-01852,2026-08-05
SYN-01853,2026-08-12
SYN-01853,2026-11-20
SYN-01853,2026-11-20
SYN-01854,2025-12-05
SYN-01854,2026-01-23
SYN-01854,2026-01-23
SYN-01855,2026-07-02
SYN-01855,2026-07-02
SYN-01855,2026-09-18
SYN-01855,2026-09-18
SYN-01856,2025-11-02
SYN-01856,2026-05-09
SYN-01856,2026-05-09
SYN-01857,2026-05-25
SYN-01857,2026-07-02
SYN-01857,2026-07-02
SYN-01858,2026-03-27
SYN-01858,2026-03-27
SYN-01858,2026-07-05
SYN-01858,2026-07-05
SYN-01859,2025-12-23
SYN-01859,2026-02-18
SYN-01859,2026-02-18
SYN-01859,2026-02-18
SYN-01860,2026-08-05
SYN-01860,2027-01-07
SYN-01860,2027-01-07
SYN-01861,2026-05-05
SYN-01861,2026-10-19
SYN-01861,2026-10-19
SYN-01862,2026-05-04
SYN-01862,2026-10-20
SYN-01862,2026-10-20
SYN-01863,2026-01-13
SYN-01863,2026-03-31
SYN-01863,2026-03-31
SYN-01864,2025-10-05
SYN-01864,2026-02-13
SYN-01864,2026-02-13
SYN-01864,2026-02-13
SYN-01865,2026-08-10
SYN-01865,2026-11-10
SYN-01865,2026-11-10
SYN-01866,2025-11-21
SYN-01866,2026-05-22
SYN-01866,2026-05-22
SYN-01867,2026-05-20
SYN-01867,2026-11-12
SYN-01867,2026-11-12
SYN-01868,2026-01-04
SYN-01868,2026-04-09
SYN-01868,2026-04-09
SYN-01869,2026-07-21
SYN-01869,2026-10-01
SYN-01869,2026-10-01
SYN-01870,2026-04-18
SYN-01870,2026-07-09
SYN-01870,2026-07-09
SYN-01871,2026-02-20
SYN-01871,2026-02-20
SYN-01871,2026-07-07
SYN-01871,2026-07-07
SYN-01872,2026-04-01
SYN-01872,2026-07-18
SYN-01872,2026-07-18
SYN-01873,2026-03-14
SYN-01873,2026-04-30
SYN-01873,2026-04-30
SYN-01874,2026-08-19
SYN-01875,2025-09-09
SYN-01875,2026-01-15
SYN-01875,2026-01-15
SYN-01875,2026-01-15
SYN-01876,2026-08-20
SYN-01876,2026-11-19
SYN-01876,2026-11-19
SYN-01877,2026-03-01
SYN-01877,2026-07-30
SYN-01877,2026-07-30
SYN-01878,2026-06-28
SYN-01878,2026-12-11
SYN-01878,2026-12-11
SYN-01879,2026-02-14
SYN-01879,2026-04-01
SYN-01879,2026-04-01
SYN-01880,2026-07-04
SYN-01880,2026-08-18
SYN-01880,2026-08-18
SYN-01881,2025-10-26
SYN-01881,2026-01-08
SYN-01881,2026-01-08
SYN-01882,2026-05-03
SYN-01882,2026-11-16
SYN-01882,2026-11-16
SYN-01883,2026-07-23
SYN-01884,2026-04-18
SYN-01884,2026-05-20
SYN-01884,2026-05-20
SYN-01885,2026-01-28
SYN-01885,2026-05-04
SYN-01885,2026-05-04
SYN-01886,2026-02-15
SYN-01886,2026-07-04
SYN-01886,2026-07-04
SYN-01887,2026-02-02
SYN-01887,2026-07-29
SYN-01887,2026-07-29
SYN-01888,2025-12-05
SYN-01888,2026-01-28
SYN-01888,2026-01-28
SYN-01889,2025-11-26
SYN-01889,2026-01-01
SYN-01889,2026-01-01
SYN-01890,2025-11-03
SYN-01890,2026-03-09
SYN-01890,2026-03-09
SYN-01890,2026-03-09
SYN-01891,2026-02-25
SYN-01891,2026-05-31
SYN-01891,2026-05-31
SYN-01892,2026-06-03
SYN-01892,2026-11-16
SYN-01892,2026-11-16
SYN-01893,2026-07-16
SYN-01893,2027-01-11
SYN-01893,2027-01-11
SYN-01894,2026-03-06
SYN-01894,2026-06-19
SYN-01894,2026-06-19
SYN-01895,2025-10-23
SYN-01895,2026-04-19
SYN-01895,2026-04-19
SYN-01896,2026-04-06
SYN-01896,2026-06-04
SYN-01896,2026-06-04
SYN-01897,2025-11-30
SYN-01897,2026-05-16
SYN-01897,2026-05-16
SYN-01898,2025-09-28
SYN-01898,2026-04-09
SYN-01898,2026-04-09
SYN-01899,2025-10-27
SYN-01899,2026-05-07
SYN-01899,2026-05-07
SYN-01900,2025-10-26
SYN-01900,2025-11-25
SYN-01900,2025-11-25
SYN-01901,2026-04-01
SYN-01901,2026-08-29
SYN-01901,2026-08-29
SYN-01902,2025-12-21
SYN-01902,2026-05-04
SYN-01902,2026-05-04
SYN-01903,2026-06-17
SYN-01903,2026-07-31
SYN-01903,2026-07-31
SYN-01904,2025-09-27
SYN-01904,2026-04-05
SYN-01904,2026-04-05
SYN-01905,2025-11-07
SYN-01905,2026-01-07
SYN-01905,2026-01-07
SYN-01906,2026-07-18
SYN-01906,2026-12-24
SYN-01906,2026-12-24
SYN-01907,2026-05-31
SYN-01907,2026-08-16
SYN-01907,2026-08-16
SYN-01908,2026-06-04
SYN-01908,2026-12-08
SYN-01908,2026-12-08
SYN-01909,2026-04-22
SYN-01909,2026-09-02
SYN-01909,2026-09-02
SYN-01910,2025-10-02
SYN-01910,2026-01-19
SYN-01910,2026-01-19
SYN-01911,2025-10-27
SYN-01911,2026-04-15
SYN-01911,2026-04-15
SYN-01912,2026-07-31
SYN-01912,2026-12-01
SYN-01912,2026-12-01
SYN-01913,2026-08-17
SYN-01913,2026-09-17
SYN-01913,2026-09-17
SYN-01914,2026-04-30
SYN-01914,2026-08-09
SYN-01914,2026-08-09
SYN-01915,2026-03-22
SYN-01915,2026-05-11
SYN-01915,2026-05-11
SYN-01916,2025-11-27
SYN-01916,2026-06-04
SYN-01916,2026-06-04
SYN-01917,2025-12-11
SYN-01917,2026-05-30
SYN-01917,2026-05-30
SYN-01918,2026-05-24
SYN-01918,2026-07-15
SYN-01918,2026-07-15
SYN-01919,2025-10-29
SYN-01919,2026-02-06
SYN-01919,2026-02-06
SYN-01920,2026-08-07
SYN-01921,2025-10-04
SYN-01921,2025-12-04
SYN-01921,2025-12-04
SYN-01922,2025-11-18
SYN-01922,2026-04-14
SYN-01922,2026-04-14
SYN-01923,2026-02-07
SYN-01923,2026-08-03
SYN-01923,2026-08-03
SYN-01924,2026-04-02
SYN-01924,2026-08-28
SYN-01924,2026-08-28
SYN-01925,2026-05-16
SYN-01925,2026-10-19
SYN-01925,2026-10-19
SYN-01926,2026-07-13
SYN-01926,2026-12-09
SYN-01926,2026-12-09
SYN-01927,2026-01-31
SYN-01927,2026-05-20
SYN-01927,2026-05-20
SYN-01928,2025-09-13
SYN-01928,2026-02-26
SYN-01928,2026-02-26
SYN-01929,2026-06-09
SYN-01929,2026-06-09
SYN-01929,2026-07-26
SYN-01929,2026-07-26
SYN-01930,2026-05-16
SYN-01930,2026-07-06
SYN-01930,2026-07-06
SYN-01931,2026-08-16
SYN-01931,2027-01-14
SYN-01931,2027-01-14
SYN-01932,2026-05-22
SYN-01932,2026-07-27
SYN-01932,2026-07-27
SYN-01933,2026-07-04
SYN-01933,2026-11-12
SYN-01933,2026-11-12
SYN-01934,2025-12-11
SYN-01934,2026-05-09
SYN-01934,2026-05-09
SYN-01935,2025-11-04
SYN-01935,2026-01-16
SYN-01935,2026-01-16
SYN-01936,2026-03-10
SYN-01936,2026-08-29
SYN-01936,2026-08-29
SYN-01937,2026-07-08
SYN-01937,2026-12-30
SYN-01937,2026-12-30
SYN-01938,2026-08-01
SYN-01938,2026-09-06
SYN-01938,2026-09-06
SYN-01939,2025-11-16
SYN-01939,2026-03-16
SYN-01939,2026-03-16
SYN-01940,2026-06-15
SYN-01940,2026-11-24
SYN-01940,2026-11-24
SYN-01941,2026-07-23
SYN-01941,2026-11-30
SYN-01941,2026-11-30
SYN-01942,2026-04-03
SYN-01942,2026-06-19
SYN-01942,2026-06-19
SYN-01943,2025-12-06
SYN-01943,2026-04-09
SYN-01943,2026-04-09
SYN-01944,2026-06-17
SYN-01944,2026-12-17
SYN-01944,2026-12-17
SYN-01945,2026-07-04
SYN-01945,2026-09-10
SYN-01945,2026-09-10
SYN-01946,2025-10-05
SYN-01946,2026-02-20
SYN-01946,2026-02-20
SYN-01947,2026-07-22
SYN-01947,2026-12-15
SYN-01947,2026-12-15
SYN-01948,2026-03-06
SYN-01948,2026-06-13
SYN-01948,2026-06-13
SYN-01949,2025-12-09
SYN-01949,2026-01-10
SYN-01949,2026-01-10
SYN-01950,2025-10-13
SYN-01950,2026-04-26
SYN-01950,2026-04-26
SYN-01951,2026-01-22
SYN-01951,2026-07-07
SYN-01951,2026-07-07
SYN-01952,2026-01-16
SYN-01952,2026-03-24
SYN-01952,2026-03-24
SYN-01953,2026-05-06
SYN-01953,2026-07-30
SYN-01953,2026-07-30
SYN-01954,2026-07-01
SYN-01954,2026-10-28
SYN-01954,2026-10-28
SYN-01955,2026-08-06
SYN-01956,2026-04-08
SYN-01956,2026-09-21
SYN-01956,2026-09-21
SYN-01957,2026-08-05
SYN-01957,2026-10-19
SYN-01957,2026-10-19
SYN-01958,2026-03-21
SYN-01958,2026-06-27
SYN-01958,2026-06-27
SYN-01959,2026-03-13
SYN-01959,2026-07-09
SYN-01959,2026-07-09
SYN-01959,2026-07-09
SYN-01960,2025-09-20
SYN-01960,2025-10-28
SYN-01960,2025-10-28
SYN-01961,2026-01-14
SYN-01961,2026-06-14
SYN-01961,2026-06-14
SYN-01962,2026-04-16
SYN-01962,2026-09-20
SYN-01962,2026-09-20
SYN-01963,2026-04-24
SYN-01963,2026-08-22
SYN-01963,2026-08-22
SYN-01964,2026-08-06
SYN-01964,2026-09-09
SYN-01964,2026-09-09
SYN-01965,2025-10-14
SYN-01965,2025-11-22
SYN-01965,2025-11-22
SYN-01966,2026-01-02
SYN-01966,2026-07-05
SYN-01966,2026-07-05
SYN-01967,2026-04-05
SYN-01967,2026-06-10
SYN-01967,2026-06-10
SYN-01968,2026-03-09
SYN-01968,2026-05-04
SYN-01968,2026-05-04
SYN-01969,2026-08-26
SYN-01970,2025-09-03
SYN-01970,2026-01-12
SYN-01970,2026-01-12
SYN-01971,2026-06-18
SYN-01971,2026-10-02
SYN-01971,2026-10-02
SYN-01972,2025-09-21
SYN-01972,2026-01-11
SYN-01972,2026-01-11
SYN-01973,2025-11-17
SYN-01973,2026-05-04
SYN-01973,2026-05-04
SYN-01974,2025-11-06
SYN-01974,2026-05-12
SYN-01974,2026-05-12
SYN-01975,2026-04-03
SYN-01975,2026-10-12
SYN-01975,2026-10-12
SYN-01976,2026-04-04
SYN-01976,2026-10-03
SYN-01976,2026-10-03
SYN-01977,2025-09-21
SYN-01977,2026-03-27
SYN-01977,2026-03-27
