case_id,stage,event_time
SYN-00759,종결,2026-11-21
SYN-00759,결과_성공,2026-11-21
SYN-00760,제출,2026-04-08
SYN-00760,종결,2026-09-22
SYN-00760,결과_성공,2026-09-22
SYN-00761,제출,2026-04-11
SYN-00761,종결,2026-09-07
SYN-00761,결과_성공,2026-09-07
SYN-00762,제출,2026-02-23
SYN-00762,종결,2026-04-14
SYN-00762,결과_성공,2026-04-14
SYN-00763,제출,2026-06-24
SYN-00763,제출,2026-06-24
SYN-00763,종결,2026-12-10
SYN-00763,결과_성공,2026-12-10
SYN-00764,제출,2026-05-31
SYN-00764,종결,2026-08-10
SYN-00764,결과_성공,2026-08-10
SYN-00765,제출,2026-05-17
SYN-00765,종결,2026-07-27
SYN-00765,결과_실패,2026-07-27
SYN-00766,제출,2026-03-13
SYN-00766,종결,2026-09-14
SYN-00766,결과_성공,2026-09-14
SYN-00767,제출,2026-06-26
SYN-00767,종결,2026-10-18
SYN-00767,결과_성공,2026-10-18
SYN-00768,제출,2026-03-01
SYN-00768,종결,2026-07-15
SYN-00768,결과_성공,2026-07-15
SYN-00769,제출,2026-05-18
SYN-00769,종결,2026-07-08
SYN-00769,결과_성공,2026-07-08
SYN-00769,종결,2026-07-08
SYN-00770,제출,2026-01-13
SYN-00770,종결,2026-04-18
SYN-00770,결과_성공,2026-04-18
SYN-00771,제출,2026-07-28
SYN-00771,종결,2026-11-24
SYN-00771,결과_성공,2026-11-24
SYN-00772,제출,2026-03-10
SYN-00772,종결,2026-09-19
SYN-00772,결과_성공,2026-09-19
SYN-00773,제출,2026-03-31
SYN-00773,종결,2026-06-29
SYN-00773,결과_성공,2026-06-29
SYN-00774,제출,2026-04-13
SYN-00774,종결,2026-10-05
SYN-00774,결과_실패,2026-10-05
SYN-00775,제출,2025-09-20
SYN-00775,종결,2025-12-26
SYN-00775,결과_실패,2025-12-26
SYN-00775,종결,2025-12-26
SYN-00776,제출,2026-06-22
SYN-00776,종결,2026-12-04
SYN-00776,결과_성공,2026-12-04
SYN-00777,제출,2025-12-30
SYN-00777,종결,2026-06-25
SYN-00777,결과_성공,2026-06-25
SYN-00778,제출,2026-04-11
SYN-00778,종결,2026-06-29
SYN-00778,결과_실패,2026-06-29
SYN-00779,제출,2026-08-06
SYN-00779,종결,2026-09-22
SYN-00779,결과_실패,2026-09-22
SYN-00780,제출,2026-03-28
SYN-00780,종결,2026-09-13
SYN-00780,결과_성공,2026-09-13
SYN-00781,제출,2026-01-29
SYN-00781,종결,2026-03-04
SYN-00781,결과_성공,2026-03-04
SYN-00782,제출,2026-04-19
SYN-00782,종결,2026-08-24
SYN-00782,결과_실패,2026-08-24
SYN-00783,제출,2026-06-08
SYN-00783,종결,2026-11-17
SYN-00783,결과_성공,2026-11-17
SYN-00784,제출,2025-12-16
SYN-00784,종결,2026-06-15
SYN-00784,결과_성공,2026-06-15
SYN-00785,제출,2026-05-12
SYN-00785,종결,2026-07-28
SYN-00785,결과_성공,2026-07-28
SYN-00786,제출,2026-07-05
SYN-00786,종결,2026-08-11
SYN-00786,결과_성공,2026-08-11
SYN-00787,제출,2026-04-15
SYN-00787,종결,2026-07-28
SYN-00787,결과_실패,2026-07-28
SYN-00788,제출,2026-03-21
SYN-00788,종결,2026-08-31
SYN-00788,결과_성공,2026-08-31
SYN-00789,제출,2026-03-01
SYN-00789,종결,2026-04-29
SYN-00789,결과_실패,2026-04-29
SYN-00790,제출,2025-09-09
SYN-00790,종결,2025-11-09
SYN-00790,결과_성공,2025-11-09
SYN-00791,제출,2026-08-21
SYN-00791,종결,2026-12-17
SYN-00791,결과_성공,2026-12-17
SYN-00792,제출,2025-10-10
SYN-00792,종결,2025-11-12
SYN-00792,결과_성공,2025-11-12
SYN-00793,제출,2026-06-17
SYN-00793,종결,2026-12-07
SYN-00793,결과_성공,2026-12-07
SYN-00793,종결,2026-12-07
SYN-00794,제출,2025-11-13
SYN-00794,종결,2026-05-06
SYN-00794,결과_성공,2026-05-06
SYN-00795,제출,2026-08-11
SYN-00796,제출,2025-12-08
SYN-00796,종결,2026-06-21
SYN-00796,결과_성공,2026-06-21
SYN-00797,제출,2026-03-04
SYN-00797,종결,2026-06-30
SYN-00797,결과_성공,2026-06-30
SYN-00798,제출,2026-02-08
SYN-00798,종결,2026-06-06
SYN-00798,결과_성공,2026-06-06
SYN-00799,제출,2026-01-23
SYN-00799,종결,2026-07-17
SYN-00799,결과_성공,2026-07-17
SYN-00800,제출,2026-06-05
SYN-00800,종결,2026-08-02
SYN-00800,결과_성공,2026-08-02
SYN-00801,제출,2025-12-22
SYN-00801,종결,2026-04-01
SYN-00801,결과_실패,2026-04-01
SYN-00802,제출,2025-09-21
SYN-00802,종결,2026-03-03
SYN-00802,결과_실패,2026-03-03
SYN-00803,제출,2026-03-02
SYN-00803,종결,2026-07-11
SYN-00803,결과_실패,2026-07-11
SYN-00804,제출,2025-10-16
SYN-00804,종결,2026-03-26
SYN-00804,결과_성공,2026-03-26
SYN-00805,제출,2026-07-28
SYN-00805,종결,2026-09-06
SYN-00805,결과_성공,2026-09-06
SYN-00806,제출,2026-05-10
SYN-00806,종결,2026-07-13
SYN-00806,결과_성공,2026-07-13
SYN-00807,제출,2025-11-25
SYN-00807,종결,2026-03-26
SYN-00807,결과_성공,2026-03-26
SYN-00808,제출,2025-10-30
SYN-00808,종결,2026-01-11
SYN-00808,결과_성공,2026-01-11
SYN-00809,제출,2025-12-16
SYN-00809,종결,2026-01-19
SYN-00809,결과_성공,2026-01-19
SYN-00810,제출,2026-03-16
SYN-00810,종결,2026-09-11
SYN-00810,결과_성공,2026-09-11
SYN-00811,제출,2026-08-02
SYN-00811,종결,2026-11-14
SYN-00811,결과_성공,2026-11-14
SYN-00812,제출,2026-02-25
SYN-00812,종결,2026-03-27
SYN-00812,결과_성공,2026-03-27
SYN-00813,제출,2025-12-08
SYN-00813,종결,2026-01-17
SYN-00813,결과_성공,2026-01-17
SYN-00814,제출,2026-05-15
SYN-00814,종결,2026-11-03
SYN-00814,결과_성공,2026-11-03
SYN-00815,제출,2025-11-07
SYN-00815,종결,2025-12-11
SYN-00815,결과_성공,2025-12-11
SYN-00816,제출,2025-11-30
SYN-00816,종결,2026-02-16
SYN-00816,결과_성공,2026-02-16
SYN-00817,제출,2026-07-25
SYN-00818,제출,2026-07-16
SYN-00818,종결,2026-08-15
SYN-00818,결과_성공,2026-08-15
SYN-00819,제출,2026-01-31
SYN-00819,종결,2026-05-04
SYN-00819,결과_성공,2026-05-04
SYN-00820,제출,2026-02-01
SYN-00820,종결,2026-03-10
SYN-00820,결과_실패,2026-03-10
SYN-00821,제출,2026-05-05
SYN-00821,제출,2026-05-05
SYN-00821,종결,2026-07-31
SYN-00821,결과_성공,2026-07-31
SYN-00822,제출,2025-09-26
SYN-00822,종결,2026-04-12
SYN-00822,결과_실패,2026-04-12
SYN-00823,제출,2026-05-18
SYN-00823,종결,2026-09-13
SYN-00823,결과_성공,2026-09-13
SYN-00824,제출,2026-02-10
SYN-00824,종결,2026-05-28
SYN-00824,결과_실패,2026-05-28
SYN-00825,제출,2026-06-26
SYN-00825,종결,2026-07-30
SYN-00825,결과_실패,2026-07-30
SYN-00826,제출,2025-11-02
SYN-00826,종결,2025-12-13
SYN-00826,결과_성공,2025-12-13
SYN-00826,종결,2025-12-13
SYN-00827,제출,2026-07-23
SYN-00827,종결,2026-09-21
SYN-00827,결과_실패,2026-09-21
SYN-00828,제출,2025-09-07
SYN-00828,종결,2025-10-24
SYN-00828,결과_성공,2025-10-24
SYN-00829,제출,2026-04-27
SYN-00829,종결,2026-08-13
SYN-00829,결과_성공,2026-08-13
SYN-00830,제출,2026-05-06
SYN-00830,종결,2026-09-17
SYN-00830,결과_성공,2026-09-17
SYN-00831,제출,2026-02-05
SYN-00831,종결,2026-06-11
SYN-00831,결과_성공,2026-06-11
SYN-00832,제출,2026-01-27
SYN-00832,종결,2026-04-15
SYN-00832,결과_성공,2026-04-15
SYN-00833,제출,2025-10-05
SYN-00833,종결,2026-02-21
SYN-00833,결과_성공,2026-02-21
SYN-00834,제출,2026-08-10
SYN-00834,종결,2026-09-23
SYN-00834,결과_실패,2026-09-23
SYN-00835,제출,2025-09-02
SYN-00835,종결,2026-01-10
SYN-00835,결과_성공,2026-01-10
SYN-00835,결과_성공,2026-01-10
SYN-00836,제출,2026-06-20
SYN-00836,종결,2026-12-11
SYN-00836,결과_성공,2026-12-11
SYN-00837,제출,2025-12-10
SYN-00837,종결,2026-04-01
SYN-00837,결과_성공,2026-04-01
SYN-00838,제출,2025-11-13
SYN-00838,종결,2026-01-16
SYN-00838,결과_성공,2026-01-16
SYN-00839,제출,2025-10-09
SYN-00839,종결,2026-02-03
SYN-00839,결과_성공,2026-02-03
SYN-00840,제출,2026-06-14
SYN-00840,제출,2026-06-14
SYN-00840,종결,2026-10-19
SYN-00840,결과_성공,2026-10-19
SYN-00841,제출,2025-11-17
SYN-00841,종결,2026-01-13
SYN-00841,결과_실패,2026-01-13
SYN-00842,제출,2026-04-23
SYN-00842,종결,2026-06-20
SYN-00842,결과_성공,2026-06-20
SYN-00843,제출,2025-09-24
SYN-00843,종결,2026-01-16
SYN-00843,결과_성공,2026-01-16
SYN-00844,제출,2025-11-13
SYN-00844,종결,2026-01-05
SYN-00844,결과_성공,2026-01-05
SYN-00845,제출,2026-06-03
SYN-00845,종결,2026-10-11
SYN-00845,결과_실패,2026-10-11
SYN-00846,제출,2026-07-01
SYN-00846,종결,2026-08-29
SYN-00846,결과_실패,2026-08-29
SYN-00847,제출,2026-02-21
SYN-00847,종결,2026-05-02
SYN-00847,결과_성공,2026-05-02
SYN-00848,제출,2026-05-10
SYN-00848,종결,2026-06-10
SYN-00848,결과_성공,2026-06-10
SYN-00849,제출,2025-11-29
SYN-00849,종결,2026-02-13
SYN-00849,결과_성공,2026-02-13
SYN-00850,제출,2026-08-21
SYN-00850,종결,2026-10-11
SYN-00850,결과_성공,2026-10-11
SYN-00851,제출,2026-08-11
SYN-00851,종결,2027-01-05
SYN-00851,결과_성공,2027-01-05
SYN-00852,제출,2026-07-18
SYN-00852,종결,2026-11-24
SYN-00852,결과_성공,2026-11-24
SYN-00853,제출,2025-11-13
SYN-00853,종결,2026-05-20
SYN-00853,결과_성공,2026-05-20
SYN-00854,제출,2025-09-27
SYN-00854,종결,2026-01-28
SYN-00854,결과_실패,2026-01-28
SYN-00855,제출,2025-12-26
SYN-00855,종결,2026-03-22
SYN-00855,결과_성공,2026-03-22
SYN-00856,제출,2025-09-03
SYN-00856,종결,2026-03-16
SYN-00856,결과_성공,2026-03-16
SYN-00857,제출,2026-06-07
SYN-00857,종결,2026-10-06
SYN-00857,결과_성공,2026-10-06
SYN-00858,제출,2025-11-08
SYN-00858,종결,2026-05-20
SYN-00858,결과_성공,2026-05-20
SYN-00859,제출,2026-03-21
SYN-00859,종결,2026-05-22
SYN-00859,결과_성공,2026-05-22
SYN-00860,제출,2025-11-05
SYN-00860,종결,2026-02-12
SYN-00860,결과_성공,2026-02-12
SYN-00861,제출,2025-09-03
SYN-00861,종결,2026-03-12
SYN-00861,결과_성공,2026-03-12
SYN-00862,제출,2026-05-27
SYN-00862,종결,2026-09-10
SYN-00862,결과_성공,2026-09-10
SYN-00863,제출,2026-01-13
SYN-00863,종결,2026-03-07
SYN-00863,결과_성공,2026-03-07
SYN-00864,제출,2026-04-20
SYN-00864,종결,2026-08-23
SYN-00864,결과_실패,2026-08-23
SYN-00865,제출,2025-12-04
SYN-00865,종결,2026-03-15
SYN-00865,결과_성공,2026-03-15
SYN-00866,제출,2026-04-14
SYN-00866,종결,2026-10-18
SYN-00866,결과_성공,2026-10-18
SYN-00867,제출,2026-05-26
SYN-00867,종결,2026-11-11
SYN-00867,결과_성공,2026-11-11
SYN-00868,제출,2026-06-04
SYN-00868,종결,2026-09-20
SYN-00868,결과_성공,2026-09-20
SYN-00869,제출,2026-03-16
SYN-00869,종결,2026-08-07
SYN-00869,결과_성공,2026-08-07
SYN-00870,제출,2025-10-25
SYN-00870,종결,2026-05-10
SYN-00870,결과_실패,2026-05-10
SYN-00871,제출,2026-02-09
SYN-00871,종결,2026-08-24
SYN-00871,결과_성공,2026-08-24
SYN-00872,제출,2025-09-10
SYN-00872,종결,2026-03-28
SYN-00872,결과_성공,2026-03-28
SYN-00873,제출,2026-08-15
SYN-00873,종결,2026-12-07
SYN-00873,결과_성공,2026-12-07
SYN-00874,제출,2026-04-24
SYN-00874,종결,2026-09-10
SYN-00874,결과_성공,2026-09-10
SYN-00875,제출,2026-03-07
SYN-00875,종결,2026-08-25
SYN-00875,결과_성공,2026-08-25
SYN-00876,제출,2026-01-01
SYN-00876,종결,2026-04-10
SYN-00876,결과_성공,2026-04-10
SYN-00877,제출,2025-09-10
SYN-00877,종결,2025-12-22
SYN-00877,결과_성공,2025-12-22
SYN-00878,제출,2025-10-08
SYN-00878,종결,2026-01-16
SYN-00878,결과_성공,2026-01-16
SYN-00879,제출,2025-10-24
SYN-00879,종결,2026-05-03
SYN-00879,결과_성공,2026-05-03
SYN-00880,제출,2026-01-25
SYN-00880,종결,2026-07-04
SYN-00880,결과_성공,2026-07-04
SYN-00881,제출,2026-02-02
SYN-00881,종결,2026-07-19
SYN-00881,결과_실패,2026-07-19
SYN-00882,제출,2026-07-26
SYN-00882,종결,2026-11-13
SYN-00882,결과_성공,2026-11-13
SYN-00883,제출,2026-02-15
SYN-00883,종결,2026-05-21
SYN-00883,결과_실패,2026-05-21
SYN-00884,제출,2026-01-04
SYN-00884,종결,2026-02-27
SYN-00884,결과_성공,2026-02-27
SYN-00885,제출,2026-01-09
SYN-00885,종결,2026-06-27
SYN-00885,결과_성공,2026-06-27
SYN-00886,제출,2025-10-11
SYN-00886,종결,2025-12-01
SYN-00886,결과_실패,2025-12-01
SYN-00887,제출,2026-01-16
SYN-00887,종결,2026-03-25
SYN-00887,결과_성공,2026-03-25
SYN-00888,제출,2025-09-04
SYN-00888,종결,2025-12-24
SYN-00888,결과_실패,2025-12-24
SYN-00889,제출,2026-04-01
SYN-00889,종결,2026-08-04
SYN-00889,결과_성공,2026-08-04
SYN-00890,제출,2026-07-22
SYN-00890,종결,2026-09-16
SYN-00890,결과_성공,2026-09-16
SYN-00891,제출,2026-01-15
SYN-00891,종결,2026-06-07
SYN-00891,결과_실패,2026-06-07
SYN-00892,제출,2026-05-18
SYN-00892,종결,2026-07-26
SYN-00892,결과_성공,2026-07-26
SYN-00893,제출,2025-10-05
SYN-00893,종결,2026-03-02
SYN-00893,결과_성공,2026-03-02
SYN-00894,제출,2026-05-07
SYN-00894,제출,2026-05-07
SYN-00894,종결,2026-09-14
SYN-00894,결과_성공,2026-09-14
SYN-00895,제출,2025-09-20
SYN-00895,종결,2026-02-13
SYN-00895,결과_성공,2026-02-13
SYN-00896,제출,2026-07-02
SYN-00896,종결,2026-10-26
SYN-00896,결과_성공,2026-10-26
SYN-00897,제출,2026-04-22
SYN-00897,종결,2026-10-09
SYN-00897,결과_성공,2026-10-09
SYN-00898,제출,2025-10-23
SYN-00898,종결,2026-03-17
SYN-00898,결과_성공,2026-03-17
SYN-00899,제출,2026-06-07
SYN-00899,종결,2026-10-29
SYN-00899,결과_성공,2026-10-29
SYN-00899,결과_성공,2026-10-29
SYN-00900,제출,2026-07-21
SYN-00901,제출,2026-03-29
SYN-00901,종결,2026-08-29
SYN-00901,결과_성공,2026-08-29
SYN-00901,종결,2026-08-29
SYN-00902,제출,2026-02-03
SYN-00902,종결,2026-08-11
SYN-00902,결과_성공,2026-08-11
SYN-00903,제출,2026-06-23
SYN-00903,종결,2026-12-03
SYN-00903,결과_성공,2026-12-03
SYN-00904,제출,2025-10-23
SYN-00904,종결,2026-03-01
SYN-00904,결과_성공,2026-03-01
SYN-00905,제출,2026-01-20
SYN-00905,종결,2026-05-01
SYN-00905,결과_성공,2026-05-01
SYN-00906,제출,2025-11-28
SYN-00906,종결,2026-03-12
SYN-00906,결과_성공,2026-03-12
SYN-00907,제출,2026-05-09
SYN-00907,종결,2026-08-25
SYN-00907,결과_성공,2026-08-25
SYN-00908,제출,2026-04-10
SYN-00908,제출,2026-04-10
SYN-00908,종결,2026-07-30
SYN-00908,결과_성공,2026-07-30
SYN-00909,제출,2026-05-16
SYN-00909,종결,2026-09-12
SYN-00909,결과_성공,2026-09-12
SYN-00910,제출,2025-10-27
SYN-00910,종결,2026-01-15
SYN-00910,결과_성공,2026-01-15
SYN-00910,종결,2026-01-15
SYN-00911,제출,2026-03-16
SYN-00911,종결,2026-04-23
SYN-00911,결과_성공,2026-04-23
SYN-00912,제출,2025-12-03
SYN-00912,종결,2026-01-16
SYN-00912,결과_성공,2026-01-16
SYN-00913,제출,2025-11-17
SYN-00913,종결,2026-04-16
SYN-00913,결과_실패,2026-04-16
SYN-00914,제출,2026-06-07
SYN-00914,종결,2026-08-30
SYN-00914,결과_성공,2026-08-30
SYN-00915,제출,2025-09-30
SYN-00915,종결,2026-02-22
SYN-00915,결과_성공,2026-02-22
SYN-00916,제출,2026-04-09
SYN-00916,종결,2026-06-18
SYN-00916,결과_성공,2026-06-18
SYN-00917,제출,2025-09-06
SYN-00917,종결,2026-02-01
SYN-00917,결과_성공,2026-02-01
SYN-00918,제출,2025-09-04
SYN-00918,종결,2026-01-07
SYN-00918,결과_성공,2026-01-07
SYN-00919,제출,2026-06-22
SYN-00919,종결,2026-09-30
SYN-00919,결과_성공,2026-09-30
SYN-00920,제출,2025-11-15
SYN-00920,종결,2026-02-24
SYN-00920,결과_성공,2026-02-24
SYN-00921,제출,2025-09-14
SYN-00921,종결,2026-03-29
SYN-00921,결과_성공,2026-03-29
SYN-00921,결과_성공,2026-03-29
SYN-00922,제출,2026-04-26
SYN-00922,종결,2026-09-05
SYN-00922,결과_성공,2026-09-05
SYN-00923,제출,2026-03-15
SYN-00923,종결,2026-05-27
SYN-00923,결과_성공,2026-05-27
SYN-00924,제출,2025-09-14
SYN-00924,종결,2026-02-19
SYN-00924,결과_성공,2026-02-19
SYN-00925,제출,2025-09-17
SYN-00925,종결,2026-01-28
SYN-00925,결과_성공,2026-01-28
SYN-00926,제출,2026-03-27
SYN-00926,종결,2026-05-26
SYN-00926,결과_성공,2026-05-26
SYN-00927,제출,2025-10-20
SYN-00927,종결,2026-04-24
SYN-00927,결과_성공,2026-04-24
SYN-00928,제출,2025-10-21
SYN-00928,종결,2026-01-25
SYN-00928,결과_성공,2026-01-25
SYN-00929,제출,2025-12-06
SYN-00929,종결,2026-02-12
SYN-00929,결과_성공,2026-02-12
SYN-00930,제출,2025-09-15
SYN-00930,종결,2025-11-22
SYN-00930,결과_성공,2025-11-22
SYN-00931,제출,2025-10-23
SYN-00931,종결,2026-03-02
SYN-00931,결과_성공,2026-03-02
SYN-00932,제출,2026-01-30
SYN-00932,종결,2026-05-04
SYN-00932,결과_성공,2026-05-04
SYN-00933,제출,2025-10-24
SYN-00933,종결,2026-01-06
SYN-00933,결과_성공,2026-01-06
SYN-00934,제출,2026-07-06
SYN-00934,종결,2026-11-09
SYN-00934,결과_성공,2026-11-09
SYN-00935,제출,2025-09-01
SYN-00935,종결,2026-02-04
SYN-00935,결과_성공,2026-02-04
SYN-00936,제출,2025-12-01
SYN-00936,종결,2026-06-03
SYN-00936,결과_성공,2026-06-03
SYN-00937,제출,2026-01-01
SYN-00937,종결,2026-03-13
SYN-00937,결과_성공,2026-03-13
SYN-00938,제출,2026-08-16
SYN-00938,종결,2026-12-27
SYN-00938,결과_실패,2026-12-27
SYN-00939,제출,2026-05-15
SYN-00939,종결,2026-10-23
SYN-00939,결과_성공,2026-10-23
SYN-00940,제출,2026-08-13
SYN-00940,종결,2026-10-30
SYN-00940,결과_실패,2026-10-30
SYN-00941,제출,2026-02-15
SYN-00941,종결,2026-03-30
SYN-00941,결과_성공,2026-03-30
SYN-00942,제출,2026-08-13
SYN-00942,종결,2026-11-03
SYN-00942,결과_성공,2026-11-03
SYN-00943,제출,2025-09-15
SYN-00943,종결,2026-02-09
SYN-00943,결과_성공,2026-02-09
SYN-00944,제출,2026-03-29
SYN-00944,종결,2026-10-12
SYN-00944,결과_성공,2026-10-12
SYN-00945,제출,2025-12-14
SYN-00945,종결,2026-05-27
SYN-00945,결과_성공,2026-05-27
SYN-00946,제출,2026-03-07
SYN-00946,종결,2026-08-04
SYN-00946,결과_실패,2026-08-04
SYN-00947,제출,2026-02-11
SYN-00947,종결,2026-08-24
SYN-00947,결과_성공,2026-08-24
SYN-00948,제출,2025-12-29
SYN-00948,종결,2026-06-16
SYN-00948,결과_실패,2026-06-16
SYN-00949,제출,2025-10-08
SYN-00949,종결,2025-11-09
SYN-00949,결과_성공,2025-11-09
SYN-00950,제출,2026-04-01
SYN-00950,종결,2026-09-27
SYN-00950,결과_성공,2026-09-27
SYN-00951,제출,2026-08-02
SYN-00951,종결,2026-09-20
SYN-00951,결과_성공,2026-09-20
SYN-00952,제출,2025-09-13
SYN-00952,종결,2026-02-14
SYN-00952,결과_성공,2026-02-14
SYN-00953,제출,2026-06-16
SYN-00953,종결,2026-08-06
SYN-00953,결과_성공,2026-08-06
SYN-00954,제출,2026-02-09
SYN-00954,종결,2026-06-12
SYN-00954,결과_성공,2026-06-12
SYN-00955,제출,2025-09-06
SYN-00955,종결,2026-01-12
SYN-00955,결과_성공,2026-01-12
SYN-00956,제출,2026-02-18
SYN-00956,종결,2026-04-03
SYN-00956,결과_성공,2026-04-03
SYN-00957,제출,2026-04-21
SYN-00957,종결,2026-10-05
SYN-00957,결과_성공,2026-10-05
SYN-00958,제출,2026-03-02
SYN-00958,종결,2026-04-12
SYN-00958,결과_실패,2026-04-12
SYN-00959,제출,2026-02-22
SYN-00959,종결,2026-04-02
SYN-00959,결과_성공,2026-04-02
SYN-00960,제출,2025-10-30
SYN-00960,종결,2026-03-28
SYN-00960,결과_성공,2026-03-28
SYN-00961,제출,2025-11-05
SYN-00961,종결,2026-04-02
SYN-00961,결과_성공,2026-04-02
SYN-00962,제출,2025-12-01
SYN-00962,종결,2026-02-09
SYN-00962,결과_성공,2026-02-09
SYN-00963,제출,2026-02-11
SYN-00963,종결,2026-08-27
SYN-00963,결과_성공,2026-08-27
SYN-00964,제출,2026-06-01
SYN-00964,종결,2026-08-21
SYN-00964,결과_성공,2026-08-21
SYN-00965,제출,2025-09-30
SYN-00965,종결,2025-11-28
SYN-00965,결과_성공,2025-11-28
SYN-00966,제출,2026-03-11
SYN-00966,종결,2026-09-05
SYN-00966,결과_실패,2026-09-05
SYN-00967,제출,2025-09-16
SYN-00967,종결,2025-11-08
SYN-00967,결과_성공,2025-11-08
SYN-00968,제출,2026-03-13
SYN-00968,종결,2026-07-04
SYN-00968,결과_성공,2026-07-04
SYN-00969,제출,2025-11-19
SYN-00969,종결,2026-04-01
SYN-00969,결과_성공,2026-04-01
SYN-00970,제출,2025-11-28
SYN-00970,종결,2026-02-16
SYN-00970,결과_성공,2026-02-16
SYN-00971,제출,2026-03-21
SYN-00971,종결,2026-07-29
SYN-00971,결과_성공,2026-07-29
SYN-00972,제출,2026-01-24
SYN-00972,종결,2026-07-24
SYN-00972,결과_성공,2026-07-24
SYN-00973,제출,2026-07-24
SYN-00974,제출,2026-05-31
SYN-00974,종결,2026-12-11
SYN-00974,결과_성공,2026-12-11
SYN-00975,제출,2025-09-13
SYN-00975,종결,2026-03-15
SYN-00975,결과_성공,2026-03-15
SYN-00976,제출,2026-02-18
SYN-00976,종결,2026-09-02
SYN-00976,결과_성공,2026-09-02
SYN-00977,제출,2026-07-04
SYN-00977,종결,2026-10-13
